"instance_name","ORIGINAL_status","ORIGINAL_best","ORIGINAL_elapsed_s","ORIGINAL_vars","SN-both-none_status","SN-both-none_best","SN-both-none_elapsed_s","SN-both-none_vars","SN-both-ss_status","SN-both-ss_best","SN-both-ss_elapsed_s","SN-both-ss_vars","SN-none-ss_status","SN-none-ss_best","SN-none-ss_elapsed_s","SN-none-ss_vars","TOT-both-none_status","TOT-both-none_best","TOT-both-none_elapsed_s","TOT-both-none_vars","TOT-both-ss_status","TOT-both-ss_best","TOT-both-ss_elapsed_s","TOT-both-ss_vars","TOT-none-none_status","TOT-none-none_best","TOT-none-none_elapsed_s","TOT-none-none_vars","TOT-none-ss_status","TOT-none-ss_best","TOT-none-ss_elapsed_s","TOT-none-ss_vars"
"instance_30_20_5_8","OPTIMUM","563","30,533","41057","OPTIMUM","563","34,683","50448","OPTIMUM","563","29,083","50448","OPTIMUM","563","34,149","41577","OPTIMUM","563","25,469","18561","OPTIMUM","563","30,489","18561","OPTIMUM","563","29,267","14132","OPTIMUM","563","33,809","14652"
"instance_30_20_5_9","OPTIMUM","537","21,081","33550","OPTIMUM","537","24,826","43209","OPTIMUM","537","24,688","43209","OPTIMUM","537","21,079","33550","OPTIMUM","537","22,681","17300","OPTIMUM","537","24,034","17300","OPTIMUM","537","25,247","12929","OPTIMUM","537","22,477","12929"
"instance_30_25_4_1","OPTIMUM","454","30,319","28100","OPTIMUM","454","37","34921","OPTIMUM","454","57,873","34924","OPTIMUM","454","32,703","28520","OPTIMUM","454","35,683","15112","OPTIMUM","454","30,79","15115","OPTIMUM","454","24,497","11786","OPTIMUM","454","30,703","12206"
"instance_30_25_4_10","OPTIMUM","453","22,605","28740","OPTIMUM","453","17,724","35119","OPTIMUM","453","17,7","35119","OPTIMUM","453","23,18","28740","OPTIMUM","453","19,012","14982","OPTIMUM","453","21,003","14982","OPTIMUM","453","16,866","11883","OPTIMUM","453","18,77","11883"
"instance_30_25_4_11","OPTIMUM","457","20,914","36727","OPTIMUM","457","29,961","44188","OPTIMUM","457","24,654","44188","OPTIMUM","457","20,911","36727","OPTIMUM","457","19,12","16939","OPTIMUM","457","19,02","16939","OPTIMUM","457","20,057","13543","OPTIMUM","457","22,188","13543"
"instance_30_25_4_12","OPTIMUM","437","44,814","33787","OPTIMUM","437","45,63","40544","OPTIMUM","437","47,026","40544","OPTIMUM","437","45,747","34203","OPTIMUM","437","46,169","15931","OPTIMUM","437","45,222","15931","OPTIMUM","437","42,694","12694","OPTIMUM","437","41,848","13110"
"instance_30_25_4_13","OPTIMUM","462","22,766","36468","OPTIMUM","462","28,861","42914","OPTIMUM","462","25,348","42931","OPTIMUM","462","29,814","36485","OPTIMUM","462","21,367","17069","OPTIMUM","462","17,361","17086","OPTIMUM","462","24,486","13909","OPTIMUM","462","18,995","13926"
"instance_30_25_4_14","OPTIMUM","447","28,94","28754","OPTIMUM","447","30,096","35472","OPTIMUM","447","33,847","35498","OPTIMUM","447","27,396","29199","OPTIMUM","447","34,615","15296","OPTIMUM","447","32,345","15322","OPTIMUM","447","25,131","12060","OPTIMUM","447","30,504","12505"
"instance_30_25_4_15","OPTIMUM","446","12,712","29110","OPTIMUM","446","18,116","36026","OPTIMUM","446","17,775","36036","OPTIMUM","446","19,147","29528","OPTIMUM","446","14,683","14588","OPTIMUM","446","17,03","14598","OPTIMUM","446","9,609","11360","OPTIMUM","446","16,191","11778"
"instance_30_25_4_16","OPTIMUM","449","16,654","30043","OPTIMUM","449","16,033","37004","OPTIMUM","449","21,006","37004","OPTIMUM","449","13,088","30467","OPTIMUM","449","12,922","15916","OPTIMUM","449","11,986","15916","OPTIMUM","449","13,46","12618","OPTIMUM","449","11,654","13042"
"instance_30_25_4_17","OPTIMUM","444","17,52","37681","OPTIMUM","444","30,029","44026","OPTIMUM","444","18,804","44062","OPTIMUM","444","22,068","38123","OPTIMUM","444","13,862","17295","OPTIMUM","444","14,252","17331","OPTIMUM","444","21,169","14216","OPTIMUM","444","18,188","14658"
"instance_30_25_4_18","OPTIMUM","456","34,537","36884","OPTIMUM","456","30,171","43383","OPTIMUM","456","35,698","43383","OPTIMUM","456","32,949","37290","OPTIMUM","456","28,417","16685","OPTIMUM","456","28,779","16685","OPTIMUM","456","28,248","13575","OPTIMUM","456","27,112","13981"
"instance_30_25_4_19","OPTIMUM","436","28,632","30794","OPTIMUM","436","32,124","36440","OPTIMUM","436","34,286","36440","OPTIMUM","436","30,092","30794","OPTIMUM","436","34,978","16028","OPTIMUM","436","35,769","16028","OPTIMUM","436","28,06","13191","OPTIMUM","436","28,456","13191"
"instance_30_25_4_2","OPTIMUM","471","20,014","32119","OPTIMUM","471","21,514","38498","OPTIMUM","471","19,186","38498","OPTIMUM","471","21,184","32531","OPTIMUM","471","19,937","16003","OPTIMUM","471","17,718","16003","OPTIMUM","471","20,418","12988","OPTIMUM","471","19,96","13400"
"instance_30_25_4_20","OPTIMUM","462","17,524","35532","OPTIMUM","462","27,975","42237","OPTIMUM","462","25,074","42273","OPTIMUM","462","19,048","35978","OPTIMUM","462","23,021","15938","OPTIMUM","462","25,044","15974","OPTIMUM","462","15,82","12725","OPTIMUM","462","16,151","13171"
"instance_30_25_4_21","OPTIMUM","457","20,048","25300","OPTIMUM","457","21,67","32613","OPTIMUM","457","26,437","32620","OPTIMUM","457","26,497","25730","OPTIMUM","457","25,102","14638","OPTIMUM","457","19,873","14645","OPTIMUM","457","18,923","11148","OPTIMUM","457","19,758","11578"
"instance_30_25_4_22","OPTIMUM","466","34,325","36960","OPTIMUM","466","36,239","43620","OPTIMUM","466","32,826","43620","OPTIMUM","466","31,952","36960","OPTIMUM","466","29,073","17585","OPTIMUM","466","30,931","17585","OPTIMUM","466","40,604","14327","OPTIMUM","466","37,708","14327"
"instance_30_25_4_23","OPTIMUM","465","21,383","32988","OPTIMUM","465","17,154","39010","OPTIMUM","465","19,556","39010","OPTIMUM","465","22,531","32988","OPTIMUM","465","15,119","16528","OPTIMUM","465","15,28","16528","OPTIMUM","465","11,881","13588","OPTIMUM","465","10,202","13588"
"instance_30_25_4_24","OPTIMUM","460","31,658","35382","OPTIMUM","460","30,012","42698","OPTIMUM","460","30,401","42698","OPTIMUM","460","30,803","35382","OPTIMUM","460","27,904","16654","OPTIMUM","460","24,127","16654","OPTIMUM","460","25,052","13192","OPTIMUM","460","25,018","13192"
"instance_30_25_4_25","OPTIMUM","459","43,133","48119","OPTIMUM","459","44,419","55347","OPTIMUM","459","41,25","55347","OPTIMUM","459","43,42","48119","OPTIMUM","459","35,617","20345","OPTIMUM","459","35,594","20345","OPTIMUM","459","34,55","16983","OPTIMUM","459","42,448","16983"
"instance_30_25_4_26","OPTIMUM","461","17,687","28295","OPTIMUM","461","26,286","35236","OPTIMUM","461","13,73","35249","OPTIMUM","461","19,87","28735","OPTIMUM","461","15,852","15244","OPTIMUM","461","15,043","15257","OPTIMUM","461","16,136","11818","OPTIMUM","461","18,015","12258"
"instance_30_25_4_27","OPTIMUM","467","44,16","37027","OPTIMUM","467","40,55","43521","OPTIMUM","467","40,005","43539","OPTIMUM","467","33,773","37045","OPTIMUM","467","39,793","18413","OPTIMUM","467","28,691","18431","OPTIMUM","467","29,712","15178","OPTIMUM","467","32,002","15196"
"instance_30_25_4_28","OPTIMUM","411","22,379","22446","OPTIMUM","411","24,169","28826","OPTIMUM","411","20,04","28826","OPTIMUM","411","19,182","22856","OPTIMUM","411","23,401","12963","OPTIMUM","411","20,562","12963","OPTIMUM","411","17,594","9773","OPTIMUM","411","23,105","10183"
"instance_30_25_4_29","OPTIMUM","461","33,914","42519","OPTIMUM","461","41,188","49106","OPTIMUM","461","42,524","49106","OPTIMUM","461","41,971","42931","OPTIMUM","461","32,465","18712","OPTIMUM","461","28,909","18712","OPTIMUM","461","32,704","15450","OPTIMUM","461","34,026","15862"
"instance_30_25_4_3","OPTIMUM","427","20,982","35747","OPTIMUM","427","17,618","42964","OPTIMUM","427","26,405","42964","OPTIMUM","427","23,268","36166","OPTIMUM","427","23,778","16373","OPTIMUM","427","33,26","16373","OPTIMUM","427","22,629","13036","OPTIMUM","427","21,707","13455"
"instance_30_25_4_30","OPTIMUM","453","32,448","35641","OPTIMUM","453","37,825","41553","OPTIMUM","453","35,351","41571","OPTIMUM","453","30,963","36059","OPTIMUM","453","28,389","16688","OPTIMUM","453","31,403","16706","OPTIMUM","453","26,784","13758","OPTIMUM","453","28,411","14176"
"instance_30_25_4_31","OPTIMUM","437","23,243","34425","OPTIMUM","437","30,797","41015","OPTIMUM","437","21,474","41062","OPTIMUM","437","24,842","34895","OPTIMUM","437","19,192","16983","OPTIMUM","437","19,39","17030","OPTIMUM","437","18,66","13740","OPTIMUM","437","14,074","14210"
"instance_30_25_4_32","OPTIMUM","450","29,565","27531","OPTIMUM","450","25,259","34814","OPTIMUM","450","24,851","34814","OPTIMUM","450","26,661","27531","OPTIMUM","450","22,072","15566","OPTIMUM","450","21,754","15566","OPTIMUM","450","25,17","12197","OPTIMUM","450","25,779","12197"
"instance_30_25_4_33","OPTIMUM","470","12,623","36535","OPTIMUM","470","11,207","44721","OPTIMUM","470","17,538","44721","OPTIMUM","470","12,752","36988","OPTIMUM","470","7,26","17696","OPTIMUM","470","7,273","17696","OPTIMUM","470","4,844","13990","OPTIMUM","470","5,816","14443"
"instance_30_25_4_34","OPTIMUM","458","27,333","38731","OPTIMUM","458","34,217","45266","OPTIMUM","458","29,592","45266","OPTIMUM","458","26,53","38731","OPTIMUM","458","20,815","18303","OPTIMUM","458","18,969","18303","OPTIMUM","458","21,498","15060","OPTIMUM","458","22,907","15060"
"instance_30_25_4_35","OPTIMUM","447","15,42","31058","OPTIMUM","447","16,716","37847","OPTIMUM","447","17,676","37850","OPTIMUM","447","15,997","31466","OPTIMUM","447","16,302","14724","OPTIMUM","447","15,918","14727","OPTIMUM","447","17,454","11564","OPTIMUM","447","16,946","11972"
"instance_30_25_4_36","OPTIMUM","457","31,142","29538","OPTIMUM","457","34,997","36692","OPTIMUM","457","32,002","36692","OPTIMUM","457","25,881","29963","OPTIMUM","457","22,573","15991","OPTIMUM","457","25,892","15991","OPTIMUM","457","24,011","12636","OPTIMUM","457","23,059","13061"
"instance_30_25_4_37","OPTIMUM","440","24,954","31878","OPTIMUM","440","20,332","38928","OPTIMUM","440","23,292","38928","OPTIMUM","440","20,653","32287","OPTIMUM","440","19,031","16821","OPTIMUM","440","17,793","16821","OPTIMUM","440","14,614","13592","OPTIMUM","440","19,628","14001"
"instance_30_25_4_38","OPTIMUM","454","29,91","35310","OPTIMUM","454","24,394","41724","OPTIMUM","454","25,173","41724","OPTIMUM","454","29,701","35310","OPTIMUM","454","24,372","17594","OPTIMUM","454","19,576","17594","OPTIMUM","454","30,627","14502","OPTIMUM","454","36,04","14502"
"instance_30_25_4_39","OPTIMUM","428","24,772","33033","OPTIMUM","428","25,442","39787","OPTIMUM","428","27,775","39805","OPTIMUM","428","22,36","33051","OPTIMUM","428","19,2","15679","OPTIMUM","428","20,761","15697","OPTIMUM","428","19,367","12408","OPTIMUM","428","22,053","12426"
"instance_30_25_4_4","OPTIMUM","452","16,675","27122","OPTIMUM","452","16,26","33781","OPTIMUM","452","22,84","33781","OPTIMUM","452","20,416","27546","OPTIMUM","452","15,405","14460","OPTIMUM","452","17,172","14460","OPTIMUM","452","14,424","11239","OPTIMUM","452","15,346","11663"
"instance_30_25_4_40","OPTIMUM","450","17,506","38450","OPTIMUM","450","19,856","45324","OPTIMUM","450","25,498","45365","OPTIMUM","450","15,795","38914","OPTIMUM","450","13,033","17181","OPTIMUM","450","21,559","17222","OPTIMUM","450","13,302","13825","OPTIMUM","450","15,985","14289"
"instance_30_25_4_41","OPTIMUM","448","24,736","32507","OPTIMUM","448","26,01","38434","OPTIMUM","448","25,119","38452","OPTIMUM","448","27,701","32940","OPTIMUM","448","17,783","15774","OPTIMUM","448","18,925","15792","OPTIMUM","448","21,1","12770","OPTIMUM","448","24,583","13203"
"instance_30_25_4_42","OPTIMUM","475","54,608","46328","OPTIMUM","475","46,474","52960","OPTIMUM","475","57,637","53002","OPTIMUM","475","46,312","46765","OPTIMUM","475","36,441","19500","OPTIMUM","475","47,107","19542","OPTIMUM","475","43,005","16369","OPTIMUM","475","38,186","16806"
"instance_30_25_4_43","OPTIMUM","466","19,571","32423","OPTIMUM","466","23,613","39194","OPTIMUM","466","22,422","39204","OPTIMUM","466","20,817","32433","OPTIMUM","466","19,055","16499","OPTIMUM","466","19,892","16509","OPTIMUM","466","17,656","13234","OPTIMUM","466","17,644","13244"
"instance_30_25_4_44","OPTIMUM","431","20,248","28931","OPTIMUM","431","27,27","35635","OPTIMUM","431","21,858","35639","OPTIMUM","431","20,001","29348","OPTIMUM","431","17,18","15661","OPTIMUM","431","18,94","15665","OPTIMUM","431","18,324","12459","OPTIMUM","431","16,278","12876"
"instance_30_25_4_45","OPTIMUM","448","23,062","32978","OPTIMUM","448","28,335","39544","OPTIMUM","448","28,382","39564","OPTIMUM","448","25,803","33412","OPTIMUM","448","22,53","15511","OPTIMUM","448","26,596","15531","OPTIMUM","448","25,082","12369","OPTIMUM","448","24,965","12803"
"instance_30_25_4_46","OPTIMUM","470","45,168","39959","OPTIMUM","470","47,669","46399","OPTIMUM","470","36,719","46399","OPTIMUM","470","39,409","39959","OPTIMUM","470","31,198","20133","OPTIMUM","470","36,147","20133","OPTIMUM","470","37,768","17061","OPTIMUM","470","37,581","17061"
"instance_30_25_4_47","OPTIMUM","474","24,538","30969","OPTIMUM","474","24,458","37977","OPTIMUM","474","29,12","37977","OPTIMUM","474","21,477","31387","OPTIMUM","474","19,431","16070","OPTIMUM","474","20,283","16070","OPTIMUM","474","18,732","12764","OPTIMUM","474","15,66","13182"
"instance_30_25_4_48","OPTIMUM","465","27,385","33281","OPTIMUM","465","32,647","39651","OPTIMUM","465","33,463","39651","OPTIMUM","465","33,172","33699","OPTIMUM","465","44,544","16568","OPTIMUM","465","29,378","16568","OPTIMUM","465","28,456","13477","OPTIMUM","465","27,803","13895"
"instance_30_25_4_49","OPTIMUM","456","16,087","27825","OPTIMUM","456","16,673","34479","OPTIMUM","456","19,719","34479","OPTIMUM","456","15,918","28234","OPTIMUM","456","10,268","14464","OPTIMUM","456","11,454","14464","OPTIMUM","456","12,199","11206","OPTIMUM","456","11,143","11615"
"instance_30_25_4_5","OPTIMUM","463","17,126","34057","OPTIMUM","463","29,159","40427","OPTIMUM","463","30,365","40427","OPTIMUM","463","27,195","34462","OPTIMUM","463","14,563","17223","OPTIMUM","463","19,599","17223","OPTIMUM","463","17,723","14129","OPTIMUM","463","24,013","14534"
"instance_30_25_4_50","OPTIMUM","471","36,84","38400","OPTIMUM","471","44,904","45379","OPTIMUM","471","30,44","45379","OPTIMUM","471","36,44","38815","OPTIMUM","471","22,266","17925","OPTIMUM","471","26,137","17925","OPTIMUM","471","31,642","14628","OPTIMUM","471","27,263","15043"
"instance_30_25_4_6","OPTIMUM","461","13,381","29990","OPTIMUM","461","17,143","36885","OPTIMUM","461","17,719","36885","OPTIMUM","461","13,344","29990","OPTIMUM","461","11,087","15383","OPTIMUM","461","10,103","15383","OPTIMUM","461","12,469","12013","OPTIMUM","461","13,694","12013"
"instance_30_25_4_7","OPTIMUM","473","25,809","35940","OPTIMUM","473","30,838","42792","OPTIMUM","473","31,177","42803","OPTIMUM","473","22,252","36372","OPTIMUM","473","21,871","17677","OPTIMUM","473","19,921","17688","OPTIMUM","473","27,034","14402","OPTIMUM","473","24,262","14834"
"instance_30_25_4_8","OPTIMUM","475","24,405","38665","OPTIMUM","475","21,551","44724","OPTIMUM","475","25,223","44764","OPTIMUM","475","27,3","39102","OPTIMUM","475","21,742","17704","OPTIMUM","475","30,167","17744","OPTIMUM","475","25,018","14627","OPTIMUM","475","24,964","15064"
"instance_30_25_4_9","OPTIMUM","463","17,296","31353","OPTIMUM","463","31,193","37712","OPTIMUM","463","30,859","37712","OPTIMUM","463","22,088","31353","OPTIMUM","463","17,454","16344","OPTIMUM","463","17,233","16344","OPTIMUM","463","19,4","13299","OPTIMUM","463","22,628","13299"
"instance_30_25_5_1","OPTIMUM","578","26,743","43576","OPTIMUM","578","28,594","52813","OPTIMUM","578","31,207","52826","OPTIMUM","578","30,818","44096","OPTIMUM","578","25,127","20656","OPTIMUM","578","21,656","20669","OPTIMUM","578","22,217","16484","OPTIMUM","578","23,143","17004"
"instance_30_25_5_10","OPTIMUM","554","31,582","36880","OPTIMUM","554","38,053","46668","OPTIMUM","554","34,76","46686","OPTIMUM","554","41,164","37413","OPTIMUM","554","35,797","18482","OPTIMUM","554","41,836","18500","OPTIMUM","554","34,674","14099","OPTIMUM","554","32,024","14632"
"instance_30_25_5_11","OPTIMUM","569","22,395","41902","OPTIMUM","569","30,807","51151","OPTIMUM","569","28,313","51151","OPTIMUM","569","23,6","42413","OPTIMUM","569","18,057","19856","OPTIMUM","569","18,524","19856","OPTIMUM","569","19,668","15644","OPTIMUM","569","19,521","16155"
"instance_30_25_5_12","OPTIMUM","580","30,978","39445","OPTIMUM","580","29,635","48976","OPTIMUM","580","37,245","48976","OPTIMUM","580","34,905","39980","OPTIMUM","580","24,705","19838","OPTIMUM","580","21,762","19838","OPTIMUM","580","21,925","15428","OPTIMUM","580","24,088","15963"
"instance_30_25_5_13","OPTIMUM","588","47,481","46509","OPTIMUM","588","52,118","55485","OPTIMUM","588","52,017","55502","OPTIMUM","588","52,126","46526","OPTIMUM","588","38,755","20979","OPTIMUM","588","44,76","20996","OPTIMUM","588","44,648","16874","OPTIMUM","588","48,557","16891"
"instance_30_25_5_14","OPTIMUM","571","32,368","46733","OPTIMUM","571","37,948","55537","OPTIMUM","571","35,709","55546","OPTIMUM","571","34,533","46742","OPTIMUM","571","21,375","21294","OPTIMUM","571","38,627","21303","OPTIMUM","571","28,276","17259","OPTIMUM","571","29,115","17268"
"instance_30_25_5_15","OPTIMUM","554","27,139","45726","OPTIMUM","554","30,447","55101","OPTIMUM","554","28,671","55112","OPTIMUM","554","28,892","46248","OPTIMUM","554","26,12","20838","OPTIMUM","554","23,103","20849","OPTIMUM","554","23,46","16640","OPTIMUM","554","25,58","17162"
"instance_30_25_5_16","OPTIMUM","579","42,695","54079","OPTIMUM","579","38,429","63511","OPTIMUM","579","40,269","63511","OPTIMUM","579","33,796","54593","OPTIMUM","579","26,353","22646","OPTIMUM","579","27,198","22646","OPTIMUM","579","22,993","18336","OPTIMUM","579","25,867","18850"
"instance_30_25_5_17","UNSATISFIABLE","","0,896","0","UNSATISFIABLE","","0,996","0","UNSATISFIABLE","","0,982","0","UNSATISFIABLE","","0,904","0","UNSATISFIABLE","","0,858","0","UNSATISFIABLE","","0,772","0","UNSATISFIABLE","","0,706","0","UNSATISFIABLE","","0,729","0"
"instance_30_25_5_18","OPTIMUM","565","64,71","50096","OPTIMUM","565","56,907","59521","OPTIMUM","565","60,246","59521","OPTIMUM","565","60,733","50617","OPTIMUM","565","46,754","22865","OPTIMUM","565","50,849","22865","OPTIMUM","565","49,735","18600","OPTIMUM","565","52,402","19121"
"instance_30_25_5_19","OPTIMUM","556","34,916","44999","OPTIMUM","556","37,534","54769","OPTIMUM","556","34,504","54818","OPTIMUM","556","27,133","45048","OPTIMUM","556","27,044","21046","OPTIMUM","556","26,744","21095","OPTIMUM","556","25,726","16717","OPTIMUM","556","25,798","16766"
"instance_30_25_5_2","OPTIMUM","550","44,285","39985","OPTIMUM","550","51,207","50217","OPTIMUM","550","50,825","50217","OPTIMUM","550","48,326","40520","OPTIMUM","550","41,949","19232","OPTIMUM","550","46,222","19232","OPTIMUM","550","35,984","14664","OPTIMUM","550","33,212","15199"
"instance_30_25_5_20","OPTIMUM","577","35,712","44041","OPTIMUM","577","53,92","53532","OPTIMUM","577","42,823","53533","OPTIMUM","577","32,905","44562","OPTIMUM","577","43,855","21068","OPTIMUM","577","43,638","21069","OPTIMUM","577","25,944","16665","OPTIMUM","577","26,378","17186"
"instance_30_25_5_21","OPTIMUM","571","31,762","44096","OPTIMUM","571","51,075","53464","OPTIMUM","571","52,837","53464","OPTIMUM","571","55,944","44611","OPTIMUM","571","50,909","20875","OPTIMUM","571","42,589","20875","OPTIMUM","571","31,513","16639","OPTIMUM","571","30,748","17154"
"instance_30_25_5_22","OPTIMUM","574","145,951","42045","OPTIMUM","574","92,712","51913","OPTIMUM","574","112,961","51930","OPTIMUM","574","200,776","42583","OPTIMUM","574","115,789","19312","OPTIMUM","574","116,438","19329","OPTIMUM","574","112,762","14925","OPTIMUM","574","110,336","15463"
"instance_30_25_5_23","OPTIMUM","572","36,399","40057","OPTIMUM","572","40,397","49681","OPTIMUM","572","40,484","49705","OPTIMUM","572","38,951","40605","OPTIMUM","572","29,522","19975","OPTIMUM","572","33,069","19999","OPTIMUM","572","28,551","15665","OPTIMUM","572","29,001","16213"
