"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"5","TOT-none-none","instance_40_10_5_26","totalizer","none","none","UNSATISFIABLE","0,211271","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_27","totalizer","none","none","UNSATISFIABLE","0,123286","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_28","totalizer","none","none","TIMEOUT","300,1171","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_29","totalizer","none","none","OPTIMUM","31,34729","31,26968","11098","145063","2387","698","702","4","0","120"
"5","TOT-none-none","instance_40_10_5_3","totalizer","none","none","UNSATISFIABLE","0,170128","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_30","totalizer","none","none","UNSATISFIABLE","0,075129","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_31","totalizer","none","none","UNSATISFIABLE","0,084995","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_32","totalizer","none","none","OPTIMUM","44,85483","44,78325","10594","134535","2311","699","700","1","0","120"
"5","TOT-none-none","instance_40_10_5_33","totalizer","none","none","UNSATISFIABLE","0,087012","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_34","totalizer","none","none","UNSATISFIABLE","2,338628","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_35","totalizer","none","none","UNSATISFIABLE","0,077693","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_36","totalizer","none","none","UNSATISFIABLE","0,198187","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_37","totalizer","none","none","UNSATISFIABLE","0,076089","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_38","totalizer","none","none","UNSATISFIABLE","0,064537","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_39","totalizer","none","none","OPTIMUM","72,35498","72,29761","9847","123509","2189","691","698","5","2","120"
"5","TOT-none-none","instance_40_10_5_4","totalizer","none","none","UNSATISFIABLE","0,065279","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_40","totalizer","none","none","UNSATISFIABLE","0,07875","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_41","totalizer","none","none","UNSATISFIABLE","0,49603","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_42","totalizer","none","none","UNSATISFIABLE","0,060123","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_43","totalizer","none","none","UNSATISFIABLE","0,075171","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_44","totalizer","none","none","OPTIMUM","27,09254","27,03615","9165","113757","2059","634","647","13","0","120"
