instance,instance_sha256,users,agents,visits,load_profile,wc,wo,normalized_wc,normalized_wo,overtime_penalty,effective_continuity_to_overtime_ratio,coverage,similarity,continuity,overtime,vector,assignment_sha256
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,30,15,5,critical,8,4,2,1,1,2.0,150,499,1,0,150/499/1/0,50d9fc085808b9bc713f853affa01301ab0c3aa6664e2cca3b5d3e2ba67805b5
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,30,15,5,critical,1,4,1,4,1,0.25,150,516,8,0,150/516/8/0,6b1db6c9b9eff1087bdb033bcfdda3c5ae470344106baba7d057d5047cff3fce
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,30,15,5,critical,1,1,1,1,1,1.0,150,522,6,7,150/522/6/7,73888a7f9b0bdb6cede373096c5b1113865c085db4d3160e7c51c357e7606df1
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,30,15,5,critical,4,4,1,1,1,1.0,150,499,1,0,150/499/1/0,4825f264c3b8afda123d5214bc8e995e0f5f485a84b3b078fa789bf84b859a78
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,8,1,8,1,1,8.0,160,593,0,11,160/593/0/11,508c448b5f731d243314ecdff5cd461e5b57033669d03c749933686e58c5765e
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,1,1,1,1,1,1.0,160,600,2,11,160/600/2/11,e6747ec41adfdfc443be5a0fe9721458615a9f3eac81d48ec9fc6238368b9f88
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,8,4,2,1,1,2.0,160,571,0,0,160/571/0/0,6f8666de4886077e1520168c326a00f6a0a4e0f93f403466012f2ef6a885726c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,4,8,1,2,1,0.5,160,577,1,0,160/577/1/0,b33da1baa3bab51d9745252597cd337a7b472efea2275fd7c712468b5f87ae6f
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,4,1,4,1,1,4.0,160,599,1,12,160/599/1/12,fea72a04613565fa4246dcf833a2110407662d43a844ba8beb7bcb8389724734
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,1,8,1,8,1,0.125,160,582,4,0,160/582/4/0,d7268b6abfc464da36bc21222dfba2550672abf725ba8f6ee7010846da44977b
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,1,4,1,4,1,0.25,160,582,4,0,160/582/4/0,8fa2780eda701c8fbae5832c359dcce11050285e40341e0f9c9ef4bd44d795b9
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,8,8,1,1,1,1.0,160,571,0,0,160/571/0/0,2684bd144add1ddd326ff19e35516ce56e72bbe5fa3ecc852e94fda9ef66c891
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,40,15,4,critical,4,4,1,1,1,1.0,160,577,1,0,160/577/1/0,39f88b7be6bd21496b7f55a812d545f914e2be2b93f986526cd2e599ba639267
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,1,4,1,4,1,0.25,200,701,14,0,200/701/14/0,edeb681626e0dbac6057162bd824f5134bad4e625c1516b560f864dd9031a166
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,8,1,8,1,1,8.0,200,694,1,14,200/694/1/14,d3784023c299e032a1c880305c2cb728aea127ef726e9a20a42f43e0564889ea
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,4,8,1,2,1,0.5,200,683,4,0,200/683/4/0,e31ff6888adceb928dbbf1ff363e1ea6071adc99167652936e1fc4fbeabaca47
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,1,8,1,8,1,0.125,200,700,13,0,200/700/13/0,f4baa72273baf95357ed17270c31d236ef896631ab1670b7a2635331575a9a61
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,8,4,2,1,1,2.0,200,669,1,0,200/669/1/0,c9b915ff136968e6dfa71478ad2d6dde74f3489b480de49fe6b809db6f6468d6
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,4,1,4,1,1,4.0,200,702,3,13,200/702/3/13,9ccf8cac08bd864f906d652322f0180baaddcabc2b398d03232238ed3bdf524a
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,8,8,1,1,1,1.0,200,669,1,0,200/669/1/0,6a4e9eb95702a1258d8781344e1a9cb2049915941675f9d9fc8c7f071b629e99
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,4,4,1,1,1,1.0,200,679,3,0,200/679/3/0,19b0941d48c5abcabfb39128562c9dbe48acdfa0c69a31a15347e935bf98da47
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,40,15,5,critical,1,1,1,1,1,1.0,200,712,10,10,200/712/10/10,8f853e0e960905127cf9a0e0ed7f0bfeea15bbb886b12cc46337072c2fdf104b
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,8,8,1,1,1,1.0,200,701,3,0,200/701/3/0,ab3633739344a5616c12d3c8e314b64d7a48565bdd4bf9ac30d6526a795563ae
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,4,8,1,2,1,0.5,200,713,5,0,200/713/5/0,fbc085c3076f15ba576d6b29cca25d47d73a8a0e5859b4b800d02c1072adfa92
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,1,1,1,1,1,1.0,200,750,12,12,200/750/12/12,f9380a00fd4ff5b52220f7bd08b372e306c9f5fcf1907e6db11790418e9ab7d1
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,1,8,1,8,1,0.125,200,732,16,0,200/732/16/0,9d81cbce54b7205b8e3216c09410170cfdaacc76809b215d138be5c8c01fcc00
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,4,1,4,1,1,4.0,200,739,3,17,200/739/3/17,9fba42455856fb1e730f12971b3511377c28971c511190819c4172cf420beefc
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,4,4,1,1,1,1.0,200,713,5,0,200/713/5/0,51829b72a9b61deb941cdbb21e6e700997c232ea3f716ecc5845484180ed1a94
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,8,4,2,1,1,2.0,200,709,2,3,200/709/2/3,e9255147e92f5cff6ceb0b0873b43dce7f56901bc5e2e6a671164f20f6d62050
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,8,1,8,1,1,8.0,200,731,2,14,200/731/2/14,24b5b29b77b96cdcb171bffb546fa2e3a85bbd542de6634452352ebe84029307
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1002_critical.txt,6a86d9e04419d5434a8ac83437d7b4c9067045575a2a45a9a29888e5d862b401,40,25,5,critical,1,4,1,4,1,0.25,200,731,15,0,200/731/15/0,d369d68208610b97d054943841b88487bc4d55c5f36ff1af567cd7a64a9b5f03
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,4,4,1,1,1,1.0,120,414,0,1,120/414/0/1,b743a07ec7447c5a12966d94258ac88aca383f8f7f20a1cc24d06fa1be7d234d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,4,8,1,2,1,0.5,120,410,0,0,120/410/0/0,d21e78a9d10f3c149ea69d42e6d7fca88267e558e43db3e8eaf459666ad9ef42
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,1,8,1,8,1,0.125,120,413,3,0,120/413/3/0,583dd4748228c770a7140c88d643aa65470174aec50dd40a42e5f540253046dd
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,8,8,1,1,1,1.0,120,410,0,0,120/410/0/0,bc5c3f683e4e590e21e8fc55e4fc77b1947df9ae2c11e038f3e46da315608d37
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,1,1,1,1,1,1.0,120,439,0,12,120/439/0/12,2f5f0035ee2e929d07f99a08f5c6e54cce954f1cdeda4666265f8e083b625ebd
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,8,1,8,1,1,8.0,120,441,0,14,120/441/0/14,48a22402feb728f50c6d37b5e12e93150204a32a78daedcfb7fa57240c4ccdc7
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,8,4,2,1,1,2.0,120,414,0,1,120/414/0/1,e55742a71b08cd9f947dc62049f80b4b32254084e3dfa300cafde9f7b17abbcb
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,4,1,4,1,1,4.0,120,441,0,14,120/441/0/14,22ae9655144bae4624157fa47f94e10d23a3bd3ecb6f675492215f66ec733f62
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1001_critical.txt,0a4cc1c9eac79eca9e0861f05de893ae18e2c331afdb25b03c6efb933da1d71a,30,10,4,critical,1,4,1,4,1,0.25,120,416,2,1,120/416/2/1,2a444127dafe2ecff4c05c1d792a780d0f6186f61b6d78cd460a87d019c3eba6
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,4,1,4,1,1,4.0,200,746,1,15,200/746/1/15,6c4948990ce288a1ad1fff8d38df523c4564318acc741b5146efc80cc03c8293
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,8,4,2,1,1,2.0,200,712,0,0,200/712/0/0,5f352390aaa613740ca3292d4adff3979608175358c8e21d5dac4e1e34515143
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,8,1,8,1,1,8.0,200,742,0,16,200/742/0/16,a7a34645fe75e80acbfe97f36745434624cc70e4b703841b4d966705a1911819
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,8,8,1,1,1,1.0,200,712,0,0,200/712/0/0,1da3d059e4aa12c9890896623a889358f81efa929b61f296ec8146078bb993e8
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,4,8,1,2,1,0.5,200,718,1,0,200/718/1/0,e8c8aac0099b240a85d5df02b621b456853f2827993e1158e89dadf816c86c97
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,1,4,1,4,1,0.25,200,724,4,0,200/724/4/0,6155e279365cfc17c5613f79d37a7f360feaceaa36670b30e31b4fef02516a09
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,4,4,1,1,1,1.0,200,718,1,0,200/718/1/0,3c55462dabb266f9e192067499814c0c7ab21feb09eb00a25656865b9ea3f067
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,1,1,1,1,1,1.0,200,748,3,14,200/748/3/14,c178f1768bf57fd0a54391b047a97c43dd87a96d209c10385d11e9cb2cb8545e
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1001_critical.txt,addefcd65569a464f6ade877201060bec8b3edf54c9784bd4a2ce47e7fa65a0a,40,15,5,critical,1,8,1,8,1,0.125,200,724,4,0,200/724/4/0,a757460b6c709b5ed3bd30d14ed16f879386aa7078fd7cb8cee7076bf589631c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,4,1,4,1,1,4.0,150,546,5,12,150/546/5/12,64e3c474e2fb6440dd0aa66ce186c26e56ff6199f4f00ee2c951fa8b1fae6522
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,4,4,1,1,1,1.0,150,534,7,0,150/534/7/0,bfa30e50a77382791629349b938db91877b2d65e7b8882063b74764df309fd19
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,1,1,1,1,1,1.0,150,555,8,15,150/555/8/15,06af372484c3784332b1989cb8e1b8f1e3bdecb4a3b803945309fd8d108c813f
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,1,8,1,8,1,0.125,150,537,9,0,150/537/9/0,93133ca6fc0a8c9c30094ff8ee0e0bd8517848f2db46cba91a9596a26a8cebf1
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,8,4,2,1,1,2.0,150,523,5,0,150/523/5/0,a7358196f7941c7a6c59ab2ff5aa649f9c35a9c49d2e3d1c366453344b32ca42
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,30,15,5,critical,8,1,8,1,1,8.0,150,545,5,11,150/545/5/11,271ba684dd22bbbbc6fd07b00f239c665e3eeff0251d981f0d32c1d941050d31
